Iteration, solution, value 
197, -0.06274046594664252, 0.7709335176485492 

198, 0.179021029584417, 5.718680124526687 

199, -0.4404961884232065, 19.503233358917374 

200, -0.19291688547256056, 6.526983312924047 

201, 0.398292662393145, 18.18528792346188 

202, 0.07384428275452018, 1.0626560327365375 

203, -0.34775173435144197, 15.883917212714241 

204, 0.46414390618884427, 19.962722141694222 

205, 0.3710736120681007, 17.03218462532329 

206, -0.003953642880328401, 0.0031009659954595037 

207, -0.010993730381996022, 0.023968601301529446 

208, -0.027850694614328736, 0.15349473372243772 

209, 0.131106178848248, 3.2225484055353997 

210, -0.30621062967134227, 13.552614600671989 

211, 0.40314621412882784, 18.36730338167751 

212, 0.07848910165719947, 1.1977551933960786 

213, -0.12433123403351154, 2.914740467864342 

214, 0.5561188272579418, 19.69403095919158 

215, 0.770241432990495, 9.324890912593187 

216, 1.2779427890589012, 13.379829065527115 

217, 0.5582919348139599, 19.648426000857683 

218, 0.6686636992885351, 15.338053890827126 

219, 1.1221238150050428, 4.061470080539816 

220, 0.6382037096682587, 16.868099443831703 

221, 1.1179142334672365, 3.870962850014494 

222, 0.5745833632703753, 19.252065329283372 

223, 0.8436233540507686, 5.16261612756877 

224, 1.395686449113871, 19.875852425359987 

225, 0.9047209666421396, 2.557581539589843 

226, 1.2957032176261365, 14.511160581533108 

227, 0.7407411231498521, 11.130121713805973 

228, 1.5045644698185572, 22.259601983012704 

229, 1.2654313994969528, 12.569381603898844 

230, 0.5216723966589735, 20.179571626589997 

231, 0.6418139609574032, 16.697934067271593 

232, 0.9674621505499509, 1.1442374422556245 

233, 0.9630386556389043, 1.1958990583699372 

234, 0.9926610281405541, 0.9960056711873282 

235, 0.9844956560512008, 1.0166442177232504 

236, 1.0023095172155683, 1.005677213516611 

237, 1.0481657753861002, 1.5531052020471137 

238, 0.9420571260052955, 1.542903525144812 

239, 1.1194175850892878, 3.938407861611127 

240, 0.5373014121171266, 20.01529728949476 

241, 0.6018892781712795, 18.382098151713894 

242, 0.7719418918069835, 9.22160768891558 

243, 1.3484383806032896, 17.616476627442214 

244, 0.6353456069559764, 17.000478358352034 

245, 1.014713183190446, 1.0723434174836637 

246, 1.0605161219023769, 1.8389163268235702 

247, 0.8514558063999158, 4.773369791264985 

248, 1.2910705579422554, 14.218857186325089 

249, 0.9379813330696858, 1.629482410949059 

250, 1.1080201480976692, 3.4438803163499987 

251, 0.6103006871194395, 18.06554293382085 

252, 1.0291087988441847, 1.2258538962731453 

253, 1.0036614267645358, 1.0099823902692542 

254, 0.9212347141835984, 2.0484965255475895 

255, 1.0601142408743283, 1.8287221253082873 

256, 0.6547520726946932, 16.062411269635632 

257, 1.058411835812307, 1.7862001190270238 

258, 0.7432841432836829, 10.974315825800549 

259, 1.4941000506197541, 22.225464647413318 

260, 1.3465065791918236, 17.511953153499807 

261, 0.8459644061050839, 5.044808200293671 

262, 1.1783467411850501, 7.036948528879551 

263, 0.6709453157287734, 15.215570627510882 

264, 1.2169971032502183, 9.422277752255043 

265, 0.7585051209040721, 10.04119182399985 

266, 1.3189830712839863, 15.939608345449834 

267, 0.6670783056375893, 15.422577852008626 

268, 1.2607808612379015, 12.266431965565191 

269, 0.6612568514814873, 15.728685352222826 

270, 1.2716139107710045, 12.970873505827495 

271, 0.7584137374366564, 10.046786886404126 

272, 1.2776695663779594, 13.362225067841033 

273, 0.6866549849627372, 14.347327554434576 

274, 1.1100262369987444, 3.528076729478494 

275, 0.7997325491885741, 7.56538852484457 

276, 1.1773425055576232, 6.977859249877164 

277, 0.5360436163283873, 20.031996507689875 

278, 0.4752748676937868, 20.10545656773312 

279, 0.24244764579181088, 9.58443051925242 

280, -0.4641454453360377, 19.96274517344704 

281, -0.3130673514769896, 13.9577553271677 

282, 0.23487718822184542, 9.106402195767012 

283, -0.1999030156343711, 6.94399638586741 

284, 0.43500862927251405, 19.36699408177032 

285, 0.14517895986557314, 3.900895069865319 

286, -0.2851613942160856, 12.272644788231855 

287, 0.4062102903138829, 18.478316498037774 

288, 0.2063963406019441, 7.337045729652267 

289, -0.24016333105022716, 9.440015701197172 

290, 0.3205590834551765, 14.392309696302771 

291, -0.26070131600554075, 10.739842165095336 

292, 0.3863063205524296, 17.704369503955558 

293, -0.12519478084435462, 2.9532650995280303 

294, 0.2554434258196819, 10.407205197516152 

295, -0.4701648735440539, 20.04586338571319 

296, -0.3614811517865984, 16.576338124863227 

297, 0.15167235340459853, 4.230484034970717 

298, -0.24869434240775745, 9.979812910132004 

299, 0.5619010559694299, 19.56886410187744 

300, 0.9808973271164481, 1.034103897603453 

301, 1.017661398702335, 1.0971430919913576 

302, 0.9973109715227848, 0.9960564573130739 

303, 0.9854315450163803, 1.0129405588292357 

304, 1.1812018360191243, 7.205892341701252 

305, 0.5103671768190262, 20.23926677870083 

306, 0.5975779136024232, 18.53578064389768 

307, 0.8251342195378529, 6.133429006422463 

308, 1.3595799266080837, 18.20233837656241 

309, 0.8970160914249901, 2.826083919311773 

310, 1.1128877190289415, 3.650303239298177 

311, 0.6670054634615614, 15.426449691224946 

312, 1.2386421774163343, 10.82120697200864 

313, 0.6173575377728199, 17.783462561884438 

314, 1.0869235100591164, 2.636131141807981 

315, 0.8614279050984861, 4.298946756845184 

316, 1.3686296400635072, 18.655599338136522 

317, 0.9096137272655468, 2.397147372815004 

318, 1.2587248941078673, 12.132315084988182 

319, 0.6017866271021414, 18.385825668948705 

320, 0.7224851976770362, 12.242192064419665 

321, 1.3384332266475956, 17.06629475508741 

322, 0.7973926780961839, 7.701877634830553 

323, 1.5110054604067593, 22.25923886549004 

324, 1.5349675932401632, 22.11573710757482 

325, 1.5939286909019301, 20.849061901461916 

326, 1.9195106331026346, 4.936308550657067 

327, 2.302399570592013, 18.53424736466816 

328, 1.797275539788925, 10.303278822181683 

329, 2.40271627345279, 23.962348775610614 

330, 2.0544791305541934, 4.8010412743833815 

331, 1.6623166118754709, 17.99810333941911 

332, 2.210377141303709, 12.421827214195336 

333, 1.4853244458607378, 22.16370611617746 

334, 1.47961515135335, 22.107348355273267 

335, 1.380715422908087, 19.226758915732425 

336, 0.8996013312249155, 2.7338614674919066 

337, 1.2148954303913433, 9.288126895998754 

338, 0.4599013640760778, 19.89579776588696 

339, 0.33641616575635447, 15.27997656797158 

340, -0.2443285331791262, 9.70342307526494 

341, 0.6661715978570408, 15.470699029410916 

342, 1.1245587500978655, 4.173987554940093 

343, 0.7238214661498853, 12.16135640193422 

344, 1.2639974655145816, 12.476042927516788 

345, 0.6445618214850333, 16.566261428502234 

346, 0.9132622959000327, 2.2827184402458514 

347, 1.1464353487986352, 5.256752380616339 

348, 0.6805962067978452, 14.687078791384586 

349, 1.3048177768541167, 15.07915387821306 

350, 0.766118205629305, 9.57593065443065 

351, 1.3751934452584014, 18.970814144880784 

352, 0.9155349876697073, 2.213721650331702 

353, 1.1478933688839117, 5.333240335055697 

354, 0.6439156529341166, 16.597389710126947 

355, 1.136247505450071, 4.736938304576209 

356, 0.5590594715556128, 19.631904249347834 

357, 0.6184645380906235, 17.73788669955335 

358, 1.0896552083337023, 2.7324809425534173 

359, 0.6857478831885605, 14.39855927290598 

360, 1.2857568457428388, 13.880987005897266 

361, 0.6689991792504956, 15.320106192483273 

362, 1.2364355291381364, 10.67752340617974 

363, 0.6233285368149925, 17.533476118325765 

364, 1.1140530879277766, 3.700791010823977 

365, 0.5594210096320456, 19.62404718751159 

366, 0.77532461044943, 9.016642099919517 

367, 1.5474423096912286, 21.953573056007468 

368, 1.6709155072214692, 17.559008145330562 

369, 2.2113500801940846, 12.485421807215683 

370, 1.5921372497091952, 20.90546639312339 

371, 1.8237925450521715, 8.854041917572497 

372, 2.2326951539246362, 13.899773194005387 

373, 1.7267696465504414, 14.43616238807265 

374, 2.2250534053380346, 13.389832338098307 

375, 1.5746366448785147, 21.399887303928594 

376, 1.7899320141331936, 10.72109544571453 

377, 2.4863264319321314, 26.144936120391165 

378, 2.406595638108475, 24.11844443631928 

379, 2.043378228578062, 4.54452788310212 

380, 1.708726818291991, 15.484048944750024 

381, 2.2773534805862403, 16.8965601495971 

382, 1.7087820817036012, 15.480881455079764 

383, 2.305487585735592, 18.731461012619135 

384, 1.764096202965325, 12.227502368912974 

385, 2.3581717976855896, 21.846287189528194 

386, 1.7807323141806735, 11.252016777868267 

387, 2.3013423418298102, 18.46644949930932 

388, 1.6186404036585222, 19.967894427100873 

389, 2.1244271812377526, 7.416719222641649 

390, 1.6719896838987396, 17.50316069814295 

391, 2.206302379683642, 12.156533387436738 

392, 1.507896630654969, 22.261446039457763 

393, 1.4467057747483196, 21.53752911800582 

394, 1.2925888946764763, 14.314903594058553 

395, 0.5478882018558573, 19.8509111372208 

396, 0.7492891514101593, 10.606098018076587 

397, 1.4123533206045238, 20.516324506407006 

398, 1.1219112413485162, 4.051727290227292 

399, 0.6271253985647394, 17.36929740810023 

400, 1.033290538427824, 1.2856546328223608 

401, 0.9592118521572826, 1.2466897982365754 

402, 1.1411160716272986, 4.9820943988245645 

403, 0.7030153884762932, 13.403667259165296 

404, 1.3757773822871922, 18.99828491552075 

405, 0.8873423984463876, 3.189751696037935 

406, 1.2912923898430815, 14.232904150484021 

407, 0.44280638911461556, 19.557305211268897 

408, 0.4020608237801675, 18.327252109744695 

409, -0.05239686825460038, 0.5397948584903478 

410, 0.15000168598951757, 4.14473368548618 

411, -0.37823417311716884, 17.356349627341856 

412, 0.09462464987755491, 1.7249149523441147 

413, -0.3716189396199909, 17.057367664550533 

414, -0.008465471693418575, 0.014214277638796347 

415, -0.08397842423221274, 1.367135548682441 

416, 0.2617016842964866, 10.803064038918942 

417, -0.37567706218081814, 17.24221807232252 

418, 0.11047879847658779, 2.3262841082414516 

419, -0.2532990310049906, 10.271429786928024 

420, 0.3578314699100405, 16.39671027386663 

421, -0.1547056707327728, 4.387814275851335 

422, 0.4620836388500062, 19.93108012243651 

423, 0.2355271628520635, 9.147370632814365 

424, -0.3582046465151283, 16.41522870712595 

425, 0.08290037178550197, 1.333048607283077 

426, -0.24737492030539762, 9.896263207944347 

427, 0.29299363277286816, 12.754479608108795 

428, -0.24562929174728337, 9.785748566764017 

429, 0.39907550230973116, 18.21515169050506 

430, 0.0375434821202857, 0.27834845921416296 

431, -0.13968966447779177, 3.630261228349924 

432, 0.4031844699578273, 18.36870812655637 

433, -0.1954626832652559, 6.678193310739326 

434, 0.43898616707103905, 19.466835327091076 

435, 0.20172473936123403, 7.0537669933377165 

436, -0.3515050816683247, 16.07765074780416 

437, 0.13121715279434426, 3.2276950983374606 

438, -0.35048815017678714, 16.025480447800458 

439, 0.16239238150107088, 4.795621391653395 

440, -0.34681531353372225, 15.835083383218766 

441, 0.061981066226551154, 0.7526178477385397 

442, -0.22004988506681752, 8.177687750912376 

443, 0.31072158883098777, 13.819910368464026 

444, -0.3436907936552994, 15.67073220365706 

445, 0.4466932140802888, 19.643846955694542 

446, 0.02402114090891616, 0.11425920307922866 

447, 0.04313460051796866, 0.3668845005678705 

448, -0.28029114866036176, 11.970342511773973 

449, 0.32240031273777897, 14.497707970075812 

450, -0.25534610744020386, 10.401044306715564 

451, 0.3502737772520356, 16.014452194005226 

452, -0.1573446543111494, 4.526373747448312 

453, 0.4241245127350878, 19.064838833548805 

454, 0.05392212998680085, 0.571374974016825 

455, -0.17175107420969168, 5.3086654244480425 

456, 0.38242256145585646, 17.539282475369426 

457, -0.20755128030731465, 7.407455010654848 

458, 0.19270360705246237, 6.514356274965787 

459, -0.2940962574069603, 12.821829837650506 

460, 0.49953001490251703, 20.249486634673048 

461, 0.31025766863398824, 13.792553410031179 

462, -0.33325428682564495, 15.106756568015347 

463, 0.1781871284068712, 5.671170874446525 

464, -0.37684275371906056, 17.294473871176976 

465, 0.2898630285913486, 12.56258273819885 

466, -0.3272382054998985, 14.771839571383222 

467, 0.2871238929741642, 12.393908710390615 

468, -0.26840745007774985, 11.226039969466493 

469, 0.1970383085902452, 6.7722186597257785 

470, -0.4691886384741999, 20.03333030711609 

471, -0.38456999563963595, 17.631110116987543 

472, 0.09803713565760881, 1.8475666466531386 

473, -0.2645792625145176, 10.984763668401168 

474, 0.3039268927094524, 13.416235054898257 

475, -0.22231822970272613, 8.318884617465866 

476, 0.41508948866998635, 18.7825803998694 

477, -0.18946234198185635, 6.323261762224721 

478, 0.42436332413919353, 19.071917008293106 

479, 0.19221085849069564, 6.4852079295309455 

480, -0.49402308849297294, 20.23700811009568 

481, -0.5444632897157262, 19.90873078825065 

482, -0.6434548846845088, 16.619524881058048 

483, -1.0735575530000643, 2.20168118537128 

484, -0.8084022014768867, 7.06579525145616 

485, -1.2720158576228666, 12.996914101988875 

486, -0.6366408577318579, 16.940745096459885 

487, -1.0833492985523594, 2.5138932705489765 

488, -0.6855662608377762, 14.408801944494513 

489, -1.2376925867386517, 10.759355833072025 

490, -0.42749648228100734, 19.162931760306975 

491, 0.03768633680185046, 0.2804608715778585 

492, -0.07266361881321613, 1.029531771497851 

493, 0.08273329566131839, 1.327801614019025 

494, -0.34561084815382476, 15.771983108453455 

495, 0.21902419357595546, 8.113968321610585 

496, -0.3803965826554286, 17.45142274617536 

497, 0.033227691590255376, 0.218250178582311 

498, -0.06718812319434649, 0.8824350293344416 

499, 0.17074761305351785, 5.252834559727005 

500, -0.17777846873261083, 5.647932736315503 

501, 0.5418169041720737, 19.950376342952737 

502, 0.7226371581317381, 12.233005254465436 

503, 1.3484518402128494, 17.617201929528502 

504, 0.9072112164707398, 2.4749342425221537 

505, 1.1793199820054703, 7.094381330448605 

506, 0.6542358393280295, 16.08850451229666 

507, 1.0805475790991885, 2.4211430355669217 

508, 0.6622393949816456, 15.677501035258214 

509, 1.2322033556636085, 10.402457762279798 

510, 0.6531266673152074, 16.144368099851814 

511, 1.0940230596818172, 2.8917343976940613 

512, 0.6025074425442956, 18.359581020629374 

513, 0.8924931670929482, 2.9925084189273363 

514, 1.3074023976687172, 15.238312159331784 

515, 0.7355555496377835, 11.44736813887505 

516, 1.3700662949986069, 18.72558859135441 

517, 0.7154163221613564, 12.667717177325187 

518, 1.3140426398670682, 15.642910018936831 

519, 0.8680255310815155, 3.9989572354476364 

520, 1.281170725699864, 13.58741616314698 

521, 0.6226009949174892, 17.564477478615416 

522, 0.8972620520653944, 2.817218247750686 

523, 1.271483324763221, 12.96241154218973 

524, 0.6135257147797888, 17.93846048985051 

525, 1.0157377106464343, 1.0805724652069983 

526, 1.068028364749145, 2.040363529792951 

527, 0.7162418864442613, 12.618218405795256 

528, 1.1139645242721259, 3.6969398079553724 

529, 0.7694354683103697, 9.373897291043184 

530, 1.3078770922901592, 15.267444840449373 

531, 0.692473172694069, 14.01584427566975 

532, 1.309862715231146, 15.38896437259622 

533, 0.7076905609730275, 13.128005606632847 

534, 1.1860508710040296, 7.495921555062924 

535, 0.5854303298092784, 18.936353819227516 

536, 0.7806068009858824, 8.698096435223299 

537, 1.4226647365622733, 20.866469921232778 

538, 0.943708645629862, 1.5095723060820916 

539, 0.9903959756039731, 0.9990855745040079 

540, 1.0775645537729293, 2.3253877324188315 

541, 0.7565443283488968, 10.161282907049255 

542, 1.3563935147760835, 18.037821779917138 

543, 0.7459220412406855, 10.812597362075955 

544, 1.3238861740784946, 16.230112957891677 

545, 0.6519153561686293, 16.205061409333418 

546, 1.0122644339529348, 1.0543555900290276 

547, 0.8344110726516616, 5.637712836830941 

548, 1.374368194370314, 18.93182971860775 

549, 0.7971215394608633, 7.717735950731681 

550, 1.3710053828079463, 18.771038925858583 

551, 0.9691164924183333, 1.1268675569670172 

552, 0.9151774176482006, 2.2244602561701985 

553, 1.1488695277519587, 5.384733219497164 

554, 0.8278695342770493, 5.985562721690989 

555, 1.1985752557100549, 8.261399718435568 

556, 0.312981983401062, 13.952753139425685 

557, -0.17685053550881794, 5.595275281783626 

558, 0.3301216587595529, 14.93321417043271 

559, -0.28297477761579665, 12.137149961804298 

560, 0.24427019644884246, 9.699731518162555 

561, -0.4847329828933729, 20.188992828175763 

562, -0.22734759020915074, 8.633194600662927 

563, 0.4724384738613915, 20.073625993314863 

564, 0.41616706234762035, 18.817710885828404 

565, 0.02899406236583013, 0.16632100964542396 

566, 0.008102183904546131, 0.013020726603082622 

567, 0.2706683478422792, 11.36824491861886 

568, -0.4223354859874831, 19.011181983460354 

569, -0.03832202885143057, 0.28995637738291435 

570, 0.07661965721367082, 1.1424667328046958 

571, -0.1796791078698225, 5.75625698613818 

572, 0.5191848926771669, 20.19698872939675 

573, 0.7665030044316997, 9.552469643035035 

574, 1.345235204939683, 17.44270828903727 

575, 0.8495260098588594, 4.86796183398109 

576, 1.3167567612806237, 15.806385555845658 

577, 0.7626273708996626, 9.78903152244251 

578, 1.1547534909226576, 5.699818255030122 

579, 0.5763844907283052, 19.202455011273834 

580, 0.8440258095889486, 5.142276527881742 

581, 1.4676567519447394, 21.948236953188072 

582, 1.219140326890057, 9.559459480999772 

583, 0.6152625746655094, 17.868738170489486 

584, 0.9260306966918962, 1.9182539657868194 

585, 1.149768287600482, 5.4323424125698825 

586, 0.8643931373824287, 4.162706810313137 

587, 1.1512771171823977, 5.512693486378188 

588, 0.756797112265395, 10.145796524124478 

589, 1.2659323834529157, 12.601974835056197 

590, 0.48851114784307853, 20.212599936802853 

591, 0.3843387105111295, 17.62128473293525 

592, -0.08987205862442707, 1.5604930594115114 

593, 0.35809196038061175, 16.409640404139527 

594, -0.14010189962689373, 3.6503231946319064 

595, 0.25922943110240443, 10.646777189264219 

596, -0.2744271900092307, 11.604097270273089 

597, 0.4551653820275967, 19.81300626561572 

598, 0.378170165062299, 17.353515196966246 

599, -0.06446328273141304, 0.8132684738194715 

600, 0.26486128826451916, 11.002557443263148 

601, -0.21290884087727177, 7.735862672938087 

602, 0.5643899125516301, 19.511238605266563 

603, 0.5948418967779907, 18.63022223347965 

604, 0.9654167621038209, 1.1671830863357897 

605, 1.1771503599103967, 6.966573553244243 

606, 0.5167536874418042, 20.21168031278192 

607, 0.5323086925595661, 20.07801111969244 

